date,cash,position_value,total_value,num_positions,sector_exposure,daily_return
2018-03-20,159608.80007471357,75766.19089984894,235374.9909745625,14,"{'Consumer Discretionary': 2, 'Industrials': 3, 'Consumer Staples': 1, 'Health Care': 1, 'Information Technology': 3, 'Utilities': 1, 'Communication Services': 1, 'Materials': 1, 'Financials': 1}",0.002985929554827349
2018-03-21,155138.04352090193,80184.87303256989,235322.91655347182,15,"{'Consumer Discretionary': 2, 'Industrials': 3, 'Consumer Staples': 1, 'Health Care': 1, 'Information Technology': 3, 'Utilities': 1, 'Communication Services': 1, 'Materials': 1, 'Financials': 1, 'Technology': 1}",-0.00022124024678693566
2018-03-22,200983.80673225428,32251.411945343018,233235.2186775973,6,"{'Communication Services': 1, 'Information Technology': 2, 'Materials': 1, 'Financials': 1, 'Technology': 1}",-0.008871630126172314
2018-03-23,211598.72711763135,20915.685432434082,232514.41255006543,4,"{'Communication Services': 1, 'Information Technology': 2, 'Financials': 1}",-0.003090468633419552
2018-03-26,206634.96592142372,26565.764316558838,233200.73023798256,6,"{'Communication Services': 1, 'Information Technology': 2, 'Financials': 1, 'Industrials': 2}",0.0029517210584497633
2018-03-27,214325.34869463232,18188.68613433838,232514.0348289707,4,"{'Communication Services': 1, 'Information Technology': 1, 'Financials': 1, 'Industrials': 1}",-0.002944653768069627
2018-03-28,224689.37772076108,7709.826438903809,232399.2041596649,2,"{'Communication Services': 1, 'Industrials': 1}",-0.0004938655397308533
2018-03-29,214725.5630016192,17738.75202178955,232464.31502340874,6,"{'Communication Services': 1, 'Industrials': 1, 'Health Care': 1, 'Energy': 1, 'Utilities': 1, 'Real Estate': 1}",0.00028016818723308745
2018-04-02,228408.29175932895,5011.015800476074,233419.30755980502,2,"{'Health Care': 1, 'Real Estate': 1}",0.0041081253107606575
2018-04-03,227830.0335970414,5545.797874450683,233375.83147149207,3,"{'Health Care': 2, 'Energy': 1}",-0.00018625746416378597
2018-04-04,220358.7919318692,12862.343692779541,233221.13562464874,6,"{'Health Care': 2, 'Energy': 2, 'Industrials': 1, 'Consumer Discretionary': 1}",-0.0006628614705641578
2018-04-05,206723.24016419126,26802.481414794922,233525.72157898618,10,"{'Health Care': 4, 'Energy': 2, 'Industrials': 1, 'Consumer Discretionary': 2, 'Real Estate': 1}",0.001305996360585704
2018-04-06,212139.69383795836,20968.03562927246,233107.72946723082,7,"{'Industrials': 1, 'Energy': 1, 'Consumer Discretionary': 2, 'Real Estate': 1, 'Health Care': 2}",-0.0017899189388179693
2018-04-09,217730.58217435033,16020.798345565796,233751.38051991613,5,"{'Consumer Discretionary': 2, 'Real Estate': 1, 'Health Care': 2}",0.002761174218274043
2018-04-10,200272.29834287742,34101.1941986084,234373.49254148582,10,"{'Consumer Discretionary': 2, 'Real Estate': 1, 'Health Care': 4, 'Energy': 2, 'Industrials': 1}",0.002661426085210472
2018-04-11,207421.0490436918,27894.660932540894,235315.7099762327,8,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 2, 'Industrials': 1}",0.0040201535785029385
2018-04-12,152802.40048852886,82706.35995721817,235508.76044574703,18,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 8, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.0008203892104519106
2018-04-13,152802.40048852886,83664.34936523438,236466.74985376323,18,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 8, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.004067744258018369
2018-04-16,152802.40048852886,84463.4832701683,237265.88375869716,18,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 8, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.0033794768415775778
2018-04-17,152802.40048852886,85389.69688653946,238192.09737506832,18,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 8, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.0039036948831343565
2018-04-18,152802.40048852886,86335.34232282639,239137.74281135525,18,"{'Real Estate': 1, 'Health Care': 4, 'Energy': 8, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.003970095761816506
2018-04-19,159909.21770185983,79269.00860309601,239178.22630495584,16,"{'Real Estate': 1, 'Energy': 8, 'Health Care': 2, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.00016928943597394053
2018-04-20,159909.21770185983,79056.80348396301,238966.02118582284,16,"{'Real Estate': 1, 'Energy': 8, 'Health Care': 2, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",-0.0008872259085257461
2018-04-23,159909.21770185983,79137.53567361832,239046.75337547815,16,"{'Real Estate': 1, 'Energy': 8, 'Health Care': 2, 'Industrials': 2, 'Consumer Staples': 1, 'Materials': 1, 'Technology': 1}",0.0003378396194348987
2018-04-24,181445.33801382955,56730.1179561615,238175.45596999105,10,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 1, 'Industrials': 1}",-0.003644882823898965
2018-04-25,181445.33801382955,56859.20781326294,238304.5458270925,10,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 1, 'Industrials': 1}",0.0005419947936100566
2018-04-26,158880.81232756094,80236.82513189316,239117.6374594541,15,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 2, 'Industrials': 2, 'Health Care': 2, 'Consumer Discretionary': 1}",0.003411985405228357
2018-04-27,158880.81232756094,79961.7481842041,238842.56051176504,15,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 2, 'Industrials': 2, 'Health Care': 2, 'Consumer Discretionary': 1}",-0.0011503833452507495
2018-04-30,158880.81232756094,79896.66381788254,238777.47614544348,15,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 2, 'Industrials': 2, 'Health Care': 2, 'Consumer Discretionary': 1}",-0.0002724990310860598
2018-05-01,164176.08074273952,74094.73930597305,238270.82004871257,14,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 2, 'Health Care': 2, 'Consumer Discretionary': 1, 'Industrials': 1}",-0.002121875584371713
2018-05-02,159666.19810389742,78966.72350120544,238632.92160510286,15,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Technology': 2, 'Health Care': 2, 'Consumer Discretionary': 2, 'Industrials': 1}",0.0015197058385758577
2018-05-03,164902.30728090781,72988.52341461182,237890.83069551963,14,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Health Care': 2, 'Consumer Discretionary': 2, 'Technology': 1, 'Industrials': 1}",-0.0031097591421659354
2018-05-04,142821.7369573771,95582.37434005737,238404.1112974345,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Health Care': 3, 'Consumer Discretionary': 2, 'Technology': 3, 'Industrials': 1, 'Information technology': 1}",0.0021576308780550946
2018-05-07,142821.7369573771,96286.3391714096,239108.07612878672,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Health Care': 3, 'Consumer Discretionary': 2, 'Technology': 3, 'Industrials': 1, 'Information technology': 1}",0.00295282169221478
2018-05-08,147198.48607999674,92415.34011173248,239613.82619172923,17,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1}",0.0021151525750644495
2018-05-09,141708.174778325,99242.31517362595,240950.48995195093,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.005578408314185435
2018-05-10,141708.174778325,99842.92290496826,241551.09768329325,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.002492660344712627
2018-05-11,141708.174778325,102066.6707136631,243774.8454919881,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.009206117587635454
2018-05-14,141708.174778325,102442.09338831902,244150.268166644,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.0015400386118520348
2018-05-15,141708.174778325,102666.03980636597,244374.21458469096,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.0009172482984705077
2018-05-16,141708.174778325,103209.91166615486,244918.08644447985,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Technology': 3, 'Health Care': 2, 'Industrials': 1, 'Information technology': 1, 'Information Technology': 1}",0.0022255697505286776
2018-05-17,151258.6031840867,95127.88085985184,246386.48404393854,16,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Health Care': 2, 'Technology': 2, 'Information technology': 1, 'Information Technology': 1}",0.0059954641193538105
2018-05-18,140182.35860608576,106426.73177027702,246609.0903763628,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Health Care': 2, 'Technology': 3, 'Information technology': 1, 'Information Technology': 1, 'Communication Services': 1}",0.0009034843501583012
2018-05-21,145040.37018975863,99318.89969944954,244359.26988920817,17,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 1, 'Industrials': 1}",-0.009123023339168257
2018-05-22,125560.59598853791,117251.86369419098,242812.4596827289,20,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",-0.006330065592275669
2018-05-23,138228.07333239692,104950.9674577713,243179.04079016822,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 2, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 2, 'Industrials': 1}",0.0015097293932870848
2018-05-24,125238.3716079332,118356.51673221588,243594.88834014907,20,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",0.0017100468388624446
2018-05-25,131026.13861657839,111498.93295955658,242525.07157613497,19,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 2, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",-0.004391786590038138
2018-05-29,131026.13861657839,111710.88048505783,242737.01910163622,19,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 2, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",0.0008739200616407761
2018-05-30,124643.28904525282,119998.38755559921,244641.67660085205,20,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",0.007846588486028594
2018-05-31,124643.28904525282,118337.44524931908,242980.7342945719,20,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Communication Services': 1, 'Technology': 3, 'Industrials': 1}",-0.006789285984947102
2018-06-01,137013.61666862015,107291.73187685013,244305.34854547027,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 6, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Industrials': 1, 'Technology': 2}",0.005451519663663973
2018-06-04,147509.96206712438,98973.24736022949,246483.20942735387,17,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 5, 'Consumer Discretionary': 4, 'Health Care': 2, 'Information Technology': 1, 'Technology': 3}",0.008914503488564707
2018-06-05,133247.59899650177,114179.15869641304,247426.7576929148,19,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 5, 'Consumer Discretionary': 3, 'Health Care': 3, 'Information Technology': 1, 'Technology': 3, 'Communication Services': 1, 'Industrials': 1}",0.0038280427610182244
2018-06-06,132698.98746915307,115810.13418102264,248509.12165017572,19,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 5, 'Consumer Discretionary': 4, 'Health Care': 3, 'Technology': 3, 'Communication Services': 1, 'Industrials': 1}",0.004374482240131261
2018-06-07,138555.35377351282,108924.82631111145,247480.18008462427,18,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 5, 'Consumer Discretionary': 4, 'Health Care': 2, 'Technology': 4, 'Communication Services': 1}",-0.004140457938601849
2018-06-08,131880.14576427414,116718.96238231659,248599.10814659073,19,"{'Consumer Staples': 1, 'Materials': 1, 'Energy': 5, 'Consumer Discretionary': 4, 'Health Care': 3, 'Technology': 3, 'Communication Services': 1, 'Industrials': 1}",0.0045212835289834
